node_name,op_type,device,time_us,time_ms
z4V6pEf9di,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,474.0,0.474
ajNU9PSBvd,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,438.0,0.438
oRIbZ4dOpQ,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,414.0,0.414
bxIBHz6FLU,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,406.0,0.406
LS7cJaXE4P,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,370.0,0.37
RLNGUewO1D,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,316.0,0.316
FPIyWsHwLo,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,260.0,0.26
maX0fCkuSd,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,257.0,0.257
2X4Wz0ykNw,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,240.0,0.24
l2WuxUNhRQ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,227.0,0.227
Vn7qBHdZzK,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,217.0,0.217
eLBijfUXz2,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,212.0,0.212
dw06y7brUM,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,203.0,0.203
CkAUDI2lEL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,202.0,0.202
arm9UMzeHc,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,186.0,0.186
im4bcnwys8,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,185.0,0.185
l0amZfwME3,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,184.0,0.184
XMxyNvTOEu,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,184.0,0.184
05Pm4pYNZL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,182.0,0.182
ecrz1PByYV,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,181.0,0.181
5TKtFGc8Iu,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,178.0,0.178
3K0LOArzkU,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,177.0,0.177
1XjS6wGNOa,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,175.0,0.175
tnuZwDMaGC,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,173.0,0.173
XTWp52Jtwq,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,169.0,0.169
LHT71IpFWc,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,168.0,0.168
RQ7rDInmPj,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,165.0,0.165
rQxaqlOCeZ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,165.0,0.165
2VnU6CidFY,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,162.0,0.162
ivb8Uz72j1,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,157.0,0.157
gCbHv31zfL,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,156.0,0.156
IWzmwG06jL,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,156.0,0.156
n6wkiNE4xT,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,156.0,0.156
SzVomEOXxg,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,154.0,0.154
o5OKgZ6rdw,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,153.0,0.153
1G58Difwvg,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,149.0,0.149
bMBm4S1ghd,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,147.0,0.147
hNwQT5IEDx,Slice,/job:localhost/replica:0/task:0/device:GPU:0,146.0,0.146
mUJgZbyYqi,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,144.0,0.144
KfEoY2LaSm,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,143.0,0.143
9eEGfjryUx,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,140.0,0.14
BhalfogzA5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,139.0,0.139
ekdny7OHCR,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,134.0,0.134
D26Gn4Uv3i,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,133.0,0.133
BCx48r9Q3Y,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,130.0,0.13
KNGpt0dLV6,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,129.0,0.129
0okUpRtAPW,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,122.0,0.122
Iw7Xse8L6l,Slice,/job:localhost/replica:0/task:0/device:GPU:0,119.0,0.119
DRvmxGcj7A,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,118.0,0.118
q7ZMfdWRiF,Cast,/job:localhost/replica:0/task:0/device:GPU:0,115.0,0.115
lqNpnMPG5u,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,113.0,0.113
HIqGL21Tkl,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,109.0,0.109
nTAkxvi7HD,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,109.0,0.109
5JLmGruHs4,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,107.0,0.107
WF7zx0LGYA,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,107.0,0.107
9Ylpz2QL3J,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,105.0,0.105
AnBajXCFKI,Const,/job:localhost/replica:0/task:0/device:GPU:0,104.0,0.104
Vd8NkabgFe,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,102.0,0.102
nhrPMX4NEB,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,102.0,0.102
xhBfPLO3F8,Pack,/job:localhost/replica:0/task:0/device:GPU:0,102.0,0.102
e6YW1i0tNb,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,102.0,0.102
SoR2dkXAHJ,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,101.0,0.101
B0cOxjvSTg,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,101.0,0.101
4pdPubmoX0,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,100.0,0.1
CyEx79Keq6,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,96.0,0.096
QjmRgAiPhk,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,95.0,0.095
_arg_uzaUY08Rsp_0_346,Placeholder,/job:localhost/replica:0/task:0/device:CPU:0,94.0,0.094
botirk7ZmF,Slice,/job:localhost/replica:0/task:0/device:GPU:0,91.0,0.091
U2wZeWq6m4,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,90.0,0.09
HIXqU4hxTo,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,89.0,0.089
j7gU26tZOf,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,88.0,0.088
n7SOWI1TeB,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,87.0,0.087
MpKnkq6OcC,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,87.0,0.087
1dLQB0obfi,Cast,/job:localhost/replica:0/task:0/device:GPU:0,85.0,0.085
WhKUAiZrJg,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,85.0,0.085
5WpEjn2vos,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,84.0,0.084
jUXlH4OoC7,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,84.0,0.084
oV1KJWsPOc,Pow,/job:localhost/replica:0/task:0/device:GPU:0,83.0,0.083
hjRSNAqdn5,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,83.0,0.083
v7qYK1axek,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,83.0,0.083
aiuqQ01L3W,AddV2,/job:localhost/replica:0/task:0/device:GPU:0,82.0,0.082
IXn7pjWxZT,Const,/job:localhost/replica:0/task:0/device:GPU:0,81.0,0.081
PDAFOpzQet,StridedSlice,/job:localhost/replica:0/task:0/device:GPU:0,79.0,0.079
BwI8ChA9Qg,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,78.0,0.078
wfy9IFUp0a,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
TfQRLikYU0,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,76.0,0.076
cVqNjensv2,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
WBMXUDzkfa,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,75.0,0.075
wqKvMQNm87,Slice,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
rSOLED84PX,Slice,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
KwqaBYgoNI,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
LU2moa3Cjv,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
mn5XhqbYrk,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,74.0,0.074
3MWF7bskYq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,73.0,0.073
Opsx7FCcdS,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,73.0,0.073
tLwK4FGsD5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,72.0,0.072
gwrYMVpyf5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
tNFoyflVr4,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,70.0,0.07
6TvqSGsCLO,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,69.0,0.069
WiVyDs0lcA,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,68.0,0.068
u5Cfk4J3vG,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,68.0,0.068
K9nTw0vDQG,Slice,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
bnf0AGKmlU,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
sImlrvOL2f,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,66.0,0.066
ftnCMaw8iV,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
s2WGXUF9ip,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,64.0,0.064
yRbwdFr1Bj,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
jeKOBxfE2C,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
1n7lGfNoZg,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
RGIWPjZE0T,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,63.0,0.063
7uonUpeO2a,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,62.0,0.062
FGQs3cJO2u,Prod,/job:localhost/replica:0/task:0/device:GPU:0,62.0,0.062
Q9w8DyU7Pv,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
NVWIzsRc2b,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
BP4xG0iv9y,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
VoYkaFzsSR,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
N3jM6GTKc2,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
PH8EdWlaAt,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
nv87FqE0gf,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
vPA8NrG7wf,Split,/job:localhost/replica:0/task:0/device:GPU:0,61.0,0.061
PCJUAb9QjI,Const,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
l9IJhRanQX,Slice,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
lOv5sHhSE0,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
XKSULm4Md0,Split,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
rqJvzlVd7P,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
8O3DPnXzYy,Pack,/job:localhost/replica:0/task:0/device:GPU:0,60.0,0.06
IixP2GYFZ5,Slice,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
KsmJHTor7e,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
BtiJ56rGYP,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,59.0,0.059
RrpyVjXcH4,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
beMTyS1VJ9,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
UJzGs9ZW03,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
8kAmE3xWiD,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
3bQh7BHw1u,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
RJ14cXOfaG,Prod,/job:localhost/replica:0/task:0/device:GPU:0,58.0,0.058
dCSfoQgw2b,Const,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
9Rq2PIeb6L,Const,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
epUBbwERZ5,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
Cy6gdKoS91,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,57.0,0.057
adT0GfjUvQ,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
Pr5wDi4EfO,Prod,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
wFpz4EalC7,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,56.0,0.056
ipY2Fdvuq4,Pack,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
Oyh1xKT6jJ,Pack,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
pEt6esGURy,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
hNWnZTxPzq,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
z9Igts1WLB,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
VxZF4oyTQG,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
YU65CdykPu,Pow,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
JWsopdBwf3,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,54.0,0.054
6dhgVs5poZ,Slice,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
SsoeuQnxtf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
NF4BmeJzs5,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,53.0,0.053
2oLwXHnetu,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
fWZk071roX,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
w7j4VaBoGQ,Pack,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
6dwrU4Vahn,Sub,/job:localhost/replica:0/task:0/device:GPU:0,52.0,0.052
lvqFRsJ3eV,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
fjG4boFyPJ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
C0yaTumlih,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,51.0,0.051
oTWqZ31S9Q,Const,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
FsPGfMNn2b,Prod,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
uF0w2X3Gkh,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
0yE78mNkzK,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
2GEdc0nRT4,Pack,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
fk7um9RKH6,Pow,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
K6ELW4OrpD,Prod,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
CnPrMaSu3x,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
Vl5tu6G3EB,Prod,/job:localhost/replica:0/task:0/device:GPU:0,50.0,0.05
sLPHCuzwO7,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
T8D3ASF2Nj,Cast,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
Ajpnfsry3Z,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
SfOrd84bQj,Pack,/job:localhost/replica:0/task:0/device:GPU:0,49.0,0.049
es9qKO13PE,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
NV8q0yuLli,Slice,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
8jRtlJWdY9,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
3HvQhVGXaS,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
q2EscWaRgX,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,48.0,0.048
dw19L2FYGa,Const,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
mERiZa5rA4,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
DoxqJjKCWH,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
zvnwsSYaFl,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
7Y5wcQaRO9,Pack,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
p1BefhjKEr,Pack,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
HNk7Blb4we,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,47.0,0.047
avGm4EiB7O,Const,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
l5091uM6yp,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
rs0gdMi8aN,Slice,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
T1jsivOore,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
yRb8tqHZWm,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
i8s4tkrZJO,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
ABun3yG2Kp,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,46.0,0.046
1YAocSGn3N,Const,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
wWbHvI0Oc2,Const,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
mwoIpe9XZv,Cast,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
tWyo3H047N,Pack,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
t3BmxyM21K,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
nFi4vd7qA8,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
U4QGapncuN,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
cpD1ZOb0XU,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
NR5TleEhvj,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
utJk2FD6M0,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,45.0,0.045
Wy1QJVwtr4,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
5o7WOTvBVK,Slice,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
zDKj87610i,Const,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
eA3Ys2E7k0,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
RabDlLpikj,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
IC8WtbSqLz,Rsqrt,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
QyIxb8vYkS,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,44.0,0.044
Z1IvMaOU0g,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
oygqM35RWF,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,43.0,0.043
wVO68YQh59,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
aP0dJ7o9fS,Pack,/job:localhost/replica:0/task:0/device:GPU:0,42.0,0.042
F8Y7oDx59P,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
6o3RJilb9w,Cast,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
dKbBan0gzO,Slice,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
Mz3SEY4fcG,Pack,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
6fWOgQD7Mi,Pack,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
egAwUnfPZC,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
UYjiX7oRtf,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
l3QEoKOe7w,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
FkvcEm3jf7,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
WD8CnwSzrs,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
BlyWZYMAsF,Prod,/job:localhost/replica:0/task:0/device:GPU:0,41.0,0.041
JH9csKPG3N,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
LT9ucKW7Jf,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
pNuqx4TcIm,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
Pw4X7SYk3O,Slice,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
oPUJ2kZRbF,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
pKHBuS7NJP,Prod,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
DF5cl9zyiL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
L7TUnPVGaI,Pack,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
J84ApTKfoV,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,40.0,0.04
LkcbsFm7eB,Const,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
zs3fYPeZOd,Slice,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
nsBjaJSWDv,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
hOFHulfJcd,Pack,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
cziohZ1DKI,Prod,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
4lwTAMh9Wa,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
TiUJg4z2Nf,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
mfb7PcCvWp,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,39.0,0.039
p023mZLxN9,Slice,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
SnUWjfm2iv,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
kERLNKAVDn,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
764IdgeOHK,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
Psm5vXaZeA,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
L6GySsBOXc,RealDiv,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
n6NJeyA2uM,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
9VCi4RmTId,Pack,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
hdDvbpZm7H,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,38.0,0.038
f7Jt8T3uq1,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
t2qHojs4M9,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
FXzsiAMmPK,Pack,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
3vH4XKx1m6,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
u8FoNbB3JL,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,37.0,0.037
gkDtR3cym6,Cast,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
8NVaWiP9mq,Slice,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
SqVy2ARtdx,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
mGwizCrp8g,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
2YlOB1j3sy,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
e8JP7jRBoN,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
MlaN96TGrs,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,36.0,0.036
TPR7mZzdOy,Slice,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
onfiOtuESD,ConcatV2,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
Pid45my9un,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
93pLjWJP2k,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
i4ThrkGvtl,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
Fl7dhJXjwV,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
WiA0vF7wTb,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
8fn5j7FqlO,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
sn6QPF4J5T,Softmax,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
wx2BLb3MzE,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
Q5yxm4UONb,Transpose,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
DgabLQrTcU,BatchMatMulV2,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
5h7YKnzcNQ,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
q7vUkoRCVs,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,35.0,0.035
4aUonPfu2D,Cast,/job:localhost/replica:0/task:0/device:GPU:0,34.0,0.034
Yro7jIqtJv,Slice,/job:localhost/replica:0/task:0/device:GPU:0,34.0,0.034
NSKoF8cgQr,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,34.0,0.034
WuTw85g3qS,GatherV2,/job:localhost/replica:0/task:0/device:GPU:0,34.0,0.034
L3TOsfwyUY,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,34.0,0.034
N6mnL1bB4k,Slice,/job:localhost/replica:0/task:0/device:GPU:0,33.0,0.033
HFR2Nur3az,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,33.0,0.033
omu6gdXUpS,Cast,/job:localhost/replica:0/task:0/device:GPU:0,33.0,0.033
f2FVWuml0R,BiasAdd,/job:localhost/replica:0/task:0/device:GPU:0,33.0,0.033
BADVPEC87r,Pow,/job:localhost/replica:0/task:0/device:GPU:0,33.0,0.033
HbUgIQJhod,MatMul,/job:localhost/replica:0/task:0/device:GPU:0,33.0,0.033
3FwvhB2OST,Slice,/job:localhost/replica:0/task:0/device:GPU:0,32.0,0.032
I5YUWHbyO6,Slice,/job:localhost/replica:0/task:0/device:GPU:0,32.0,0.032
